"hotel_City Hotel","hotel_Resort Hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal_BB","meal_FB","meal_HB","meal_SC","country","market_segment_Aviation","market_segment_Complementary","market_segment_Corporate","market_segment_Direct","market_segment_Groups","market_segment_Offline TA/TO","market_segment_Online TA","distribution_channel_Corporate","distribution_channel_Direct","distribution_channel_GDS","distribution_channel_TA/TO","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","deposit_type_No Deposit","deposit_type_Non Refund","deposit_type_Refundable","agent","company","days_in_waiting_list","customer_type_Contract","customer_type_Group","customer_type_Transient","customer_type_Transient-Party","adr","required_car_parking_spaces","total_of_special_requests"
0,1,0,0.36248012718601,1,9,37,5,0.461538461538462,0.46875,2,0,0,0,0,1,0,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0178571428571429,4,4,0,1,0,0,"0","0",0,0,0,1,0,0.345381526104418,0,1
1,0,1,0.524642289348172,1,6,23,2,0,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"1","0",0,0,0,1,0,0.240963855421687,0,0
1,0,1,0.0842607313195548,1,5,21,18,0,0.0625,2,0,0,1,0,0,0,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.501606425702811,0,0
1,0,0,0.228934817170111,1,6,27,26,0.153846153846154,0,2,0,0,0,0,0,1,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,0,1,0.335341365461847,0,1
0,1,0,0.0572337042925278,2,12,53,27,0.153846153846154,0,2,0,0,0,0,1,0,37,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,1,1,0,0,"6","0",0,0,0,1,0,0.214457831325301,1,0
1,0,1,0.497615262321145,3,4,17,29,0.153846153846154,0.03125,2,0,0,1,0,0,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"6","0",0,0,0,1,0,0.353413654618474,0,0
0,1,1,0.0508744038155803,1,4,17,19,0.153846153846154,0.15625,2,0,0,0,0,1,0,92,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,4,0,1,0,0,"273","0",0,0,0,0,1,0.270522088353414,0,0
1,0,1,0.833068362480127,1,12,51,15,0,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"1","0",0,0,0,1,0,0.244176706827309,0,0
1,0,1,0.0890302066772655,3,3,12,21,0,0.09375,2,0,0,1,0,0,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"86","0",0,0,0,1,0,0.333333333333333,0,0
1,0,1,0.21939586645469,1,8,34,18,0,0.0625,3,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.563052208835341,0,0
1,0,0,0.248012718600954,1,8,35,21,0.153846153846154,0.03125,2,0,0,0,0,0,1,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.407630522088353,1,0
1,0,0,0.260731319554849,2,10,40,2,0,0.0625,1,0,0,1,0,0,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"19","0",0,0,0,0,1,0.393574297188755,0,0
0,1,0,0.00317965023847377,1,11,47,18,0,0.0625,2,0,0,0,0,1,0,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,"0","0",0,0,0,1,0,0.288353413654618,0,2
1,0,1,0.621621621621622,1,7,31,27,0,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"1","0",0,0,0,1,0,0.253012048192771,0,0
1,0,0,0.104928457869634,1,11,48,24,0,0.09375,2,0,0,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,0,1,0,0,"28","0",0,0,0,1,0,0.293172690763052,0,0
1,0,0,0.406995230524642,1,8,36,31,0,0.125,2,0,0,1,0,0,0,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,0,1,0.357228915662651,0,0
1,0,1,0.149443561208267,1,8,35,23,0,0.0625,2,0,0,1,0,0,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.465461847389558,0,0
0,1,0,0.149443561208267,3,2,7,13,0.0769230769230769,0.09375,3,0,0,0,0,1,0,59,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,"152","0",0,0,0,0,1,0.345381526104418,0,0
1,0,0,0.0890302066772655,1,3,10,3,0.0769230769230769,0.09375,2,0,0,1,0,0,0,37,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,"0","0",0,0,0,0,1,0.281124497991968,0,0
1,0,1,0.303656597774245,3,4,14,6,0.153846153846154,0.09375,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"83","0",0,0,0,1,0,0.346987951807229,0,0
0,1,1,0.014308426073132,1,7,27,1,0,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,6,0,1,0,0,"242","0",0,0,0,1,0,0.670682730923695,0,1
1,0,0,0.128775834658188,1,10,45,30,0.153846153846154,0.03125,2,0,0,1,0,0,0,54,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,"14","0",0,0,0,1,0,0.312449799196787,0,0
1,0,1,0.238473767885533,1,1,4,18,0.0769230769230769,0.125,1,0,0,1,0,0,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,"19","0",0.161125319693095,0,0,0,1,0.313253012048193,0,0
0,1,0,0.333863275039746,3,8,33,19,0.153846153846154,0.15625,3,0,0,0,0,1,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"261","0",0,0,0,1,0,0.743935742971888,0,0
1,0,0,0.712241653418124,3,6,24,17,0.153846153846154,0.03125,2,0,0,1,0,0,0,42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"229","0",0,0,0,0,1,0.444457831325301,0,1
1,0,0,0.241653418124006,1,7,29,10,0.153846153846154,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,3,1,0,0,"9","0",0,0,0,1,0,0.531325301204819,0,3
1,0,0,0.0222575516693164,2,9,36,4,0.153846153846154,0.0625,2,0,0,0,0,1,0,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,1,0,0,"15","0",0,0,0,1,0,0.44578313253012,1,3
1,0,1,0.214626391096979,3,4,16,21,0.0769230769230769,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"3","0",0,0,0,1,0,0.353413654618474,0,0
1,0,0,0.0572337042925278,1,9,40,28,0,0.09375,2,0,0,1,0,0,0,31,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,"21","0",0,0,0,0,1,0.34136546184739,0,0
1,0,0,0.111287758346582,1,1,5,27,0.153846153846154,0.15625,2,0,0,1,0,0,0,31,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,4,0,1,0,0,"27","0",0,0,0,1,0,0.200803212851406,0,0
0,1,0,0.375198728139905,1,5,20,12,0,0.09375,2,0,0,1,0,0,0,42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9,0,1,0,0,"315","0",0,0,0,0,1,0.208835341365462,1,0
1,0,0,0.00158982511923688,3,2,5,3,0.0769230769230769,0.0625,2,0,0,1,0,0,0,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.461847389558233,0,1
1,0,1,0.502384737678855,3,5,19,10,0,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.48714859437751,0,1
1,0,0,0.317965023847377,2,10,40,2,0.0769230769230769,0.0625,2,0,0,1,0,0,0,54,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"8","0",0,0,0,1,0,0.350401606425703,0,1
1,0,1,0.440381558028617,1,11,46,7,0.0769230769230769,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"0","0",0,0,0,1,0,0.393574297188755,0,0
1,0,0,0.00317965023847377,2,8,33,9,0.0769230769230769,0,2,0,0,1,0,0,0,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5,0,1,0,0,"0","0",0,0,0,1,0,0.263052208835341,0,2
0,1,0,0.384737678855326,3,5,18,1,0.307692307692308,0.3125,2,0,0,0,0,1,0,31,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,5,0,1,0,0,"75","0",0,0,0,1,0,0.329919678714859,0,1
1,0,0,0.00635930047694754,1,2,7,7,0.153846153846154,0.0625,1,0,0,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"7","0",0,0,0,1,0,0.298072289156626,1,1
1,0,1,0.0890302066772655,1,6,24,8,0,0.03125,2,0,0,1,0,0,0,92,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,"191","0",0,0,0,0,1,0.473895582329317,0,0
1,0,1,0.567567567567568,3,5,21,24,0,0.0625,2,0,0,1,0,0,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.43293172690763,0,1
1,0,1,0.187599364069952,3,6,23,10,0,0.03125,2,0,0,1,0,0,0,103,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.634538152610442,0,0
0,1,0,0.27027027027027,3,7,29,16,0.384615384615385,0.3125,2,0,0,0,0,1,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,5,0,1,0,0,"6","0",0,0,0,1,0,0.649799196787149,0,0
0,1,0,0.329093799682035,1,10,41,4,0.0769230769230769,0.15625,2,0,0,0,0,1,0,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,"243","0",0,0,0,1,0,0.273092369477912,0,0
1,0,1,0.138314785373609,3,4,15,15,0.153846153846154,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"1","0",0,0,0,1,0,0.373493975903614,0,0
1,0,1,0.0588235294117647,3,3,11,15,0,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"378","0",0,0,0,1,0,0.433734939759036,0,0
1,0,0,0.174880763116057,3,4,15,10,0.0769230769230769,0.0625,2,0,0,0,0,0,1,54,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.389558232931727,0,1
0,1,0,0,2,11,45,4,0,0.0625,1,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,"240","0",0,0,0,1,0,0.169076305220884,0,1
1,0,1,0.117647058823529,2,9,38,18,0,0.0625,2,0,0,0,0,1,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"6","0",0,0,0,0,1,0.399598393574297,0,0
0,1,0,0.227344992050874,3,3,10,5,0.153846153846154,0.15625,2,0,0,0,0,1,0,31,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,5,0,1,0,0,"177","0",0,0,0,1,0,0.202409638554217,0,0
1,0,0,0.00317965023847377,2,12,50,11,0,0.03125,2,0,0,0,0,0,1,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.369477911646586,1,0
1,0,1,0.546899841017488,1,6,25,16,0,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"1","0",0,0,0,1,0,0.240963855421687,0,0
1,0,1,0.068362480127186,1,11,49,29,0.307692307692308,0.34375,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.292369477911647,0,1
1,0,0,0.158982511923688,3,8,31,1,0.153846153846154,0.15625,2,0,0,0,0,0,1,86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,0,1,0.493975903614458,0,0
1,0,1,0.146263910969793,2,7,27,1,0.153846153846154,0.125,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.299196787148594,0,2
1,0,1,0.34181240063593,3,4,15,14,0.153846153846154,0.0625,2,0,0,0,0,0,1,25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.433734939759036,0,1
0,1,1,0.330683624801272,1,4,17,19,0.153846153846154,0.15625,2,0,0,0,0,1,0,92,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,5,0,0,1,0,"273","0",0,0,0,1,0,0.234136546184739,0,0
1,0,0,0.251192368839428,3,3,13,27,0.0769230769230769,0.03125,2,0,0,1,0,0,0,57,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,"37","0",0,0,0,0,1,0.373493975903614,0,1
0,1,1,0.124006359300477,2,10,41,9,0.0769230769230769,0.0625,2,0,0,0,1,0,0,37,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"134","0",0,0,0,1,0,0.36144578313253,0,0
0,1,0,0.0779014308426073,2,7,31,27,0.0769230769230769,0.15625,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,1,0,0.466546184738956,0,0
0,1,0,0,3,2,7,17,0.0769230769230769,0.0625,2,0,0,1,0,0,0,31,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5,0,1,0,0,"0","0",0,0,0,1,0,0.29718875502008,0,0
1,0,0,0.211446740858506,3,7,27,7,0.0769230769230769,0.0625,2,0,0,1,0,0,0,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.422088353413655,0,2
1,0,1,0.127186009538951,3,1,3,20,0,0.0625,2,0,0,1,0,0,0,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.367871485943775,0,0
0,1,1,0.31637519872814,1,5,19,2,0.0769230769230769,0.03125,2,0,0,0,0,1,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"298","0",0,0,0,0,1,0.333333333333333,0,0
0,1,1,0.0635930047694754,1,7,30,22,0.153846153846154,0.125,2,0,0,1,0,0,0,34,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"240","0",0,0,0,1,0,0.771084337349398,0,0
1,0,1,0.00317965023847377,1,11,45,2,0,0.0625,1,0,0,1,0,0,0,92,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,1,0,0,"0","153",0,0,0,1,0,0.369477911646586,0,0
1,0,0,0.0206677265500795,1,3,14,27,0.153846153846154,0.0625,2,0,0,1,0,0,0,31,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"138","0",0,0,0,1,0,0.309839357429719,0,0
1,0,0,0.00794912559618442,1,11,46,6,0.153846153846154,0.09375,2,0,0,0,0,0,1,114,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"7","0",0,0,0,1,0,0.420401606425703,0,1
1,0,1,0.243243243243243,2,8,32,3,0.0769230769230769,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0.0384615384615385,0,1,1,0,0,1,0,"1","0",0,0,0,1,0,0.232931726907631,0,0
1,0,0,0.0858505564387917,1,2,7,8,0.0769230769230769,0.125,2,0,0,1,0,0,0,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.296987951807229,0,1
0,1,0,0.0158982511923688,3,2,7,12,0.0769230769230769,0,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,1,0,0.184738955823293,0,1
1,0,0,0.373608903020668,1,8,32,6,0.0769230769230769,0.03125,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,0,1,0.414859437751004,1,2
1,0,0,0.384737678855326,1,10,44,28,0.153846153846154,0.0625,2,1,0,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"7","0",0,0,0,1,0,0.374016064257028,0,1
1,0,1,0.294117647058824,3,5,19,12,0.153846153846154,0.09375,2,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.451004016064257,0,0
1,0,1,0.0254372019077901,1,10,44,29,0.153846153846154,0.03125,2,0,0,1,0,0,0,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.55421686746988,0,2
1,0,1,0.364069952305246,3,7,28,12,0.0769230769230769,0.125,2,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"0","0",0,0,0,1,0,0.433734939759036,0,0
1,0,1,0.251192368839428,1,5,22,24,0,0.0625,1,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"37","0",0.0792838874680307,0,0,1,0,0.514056224899598,0,0
1,0,0,0.027027027027027,2,9,39,26,0.153846153846154,0.0625,1,0,0,1,0,0,0,114,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,"1","0",0,0,0,0,1,0.674698795180723,0,0
0,1,0,0.236883942766296,3,7,30,26,0,0.125,2,2,0,1,0,0,0,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,3,0,1,0,0,"250","0",0,0,0,1,0,0.840361445783133,0,0
0,1,0,0.259141494435612,2,10,43,23,0.0769230769230769,0.0625,1,0,0,1,0,0,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,1,0,0,"240","0",0,0,0,0,1,0.180722891566265,0,1
0,1,0,0.00158982511923688,1,8,33,11,0,0.03125,1,0,0,1,0,0,0,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,"250","0",0,0,0,1,0,0.590361445783133,0,0
0,1,0,0.128775834658188,1,4,15,3,0.153846153846154,0.09375,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,1,0,0.201606425702811,0,1
1,0,0,0.144674085850556,3,4,14,2,0.153846153846154,0.0625,2,0,0,1,0,0,0,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,1,0,0,"9","0",0,0,0,1,0,0.461847389558233,0,4
1,0,0,0.1939586645469,1,4,16,15,0,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"151","0",0.143222506393862,0,0,0,1,0.333333333333333,0,0
1,0,1,0.227344992050874,1,11,47,17,0,0.03125,1,0,0,1,0,0,0,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.331726907630522,0,1
0,1,0,0.190779014308426,2,8,32,4,0.153846153846154,0.15625,2,0,0,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,0,1,0,0,"6","0",0,0,0,0,1,0.357228915662651,0,1
1,0,1,0.179650238473768,1,2,9,25,0,0.09375,2,0,0,1,0,0,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0.0384615384615385,0,1,1,0,0,1,0,"19","0",0.112531969309463,0,0,1,0,0.293172690763052,0,0
1,0,1,0.627980922098569,1,3,13,21,0.0769230769230769,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0.0384615384615385,0,1,1,0,0,1,0,"1","0",0,0,0,1,0,0.244176706827309,0,0
1,0,1,0.621621621621622,1,8,32,4,0,0.03125,1,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"1","0",0,0,0,1,0,0.228915662650602,0,0
1,0,0,0.112877583465819,3,7,27,7,0.0769230769230769,0.0625,2,0,0,1,0,0,0,86,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.594377510040161,0,1
0,1,0,0.0111287758346582,3,3,9,2,0.0769230769230769,0.09375,1,0,0,1,0,0,0,42,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,"0","223",0,0,0,0,1,0.108433734939759,0,0
1,0,1,0.240063593004769,2,7,30,25,0.153846153846154,0.03125,2,0,0,0,0,1,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0.0384615384615385,0,1,1,0,0,1,0,"1","0",0,0,0,0,1,0.337349397590361,0,0
1,0,1,0.268680445151033,3,6,23,8,0,0.09375,2,0,0,1,0,0,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"19","0",0,0,0,1,0,0.674698795180723,0,0
0,1,1,0.0794912559618442,1,10,44,29,0,0.03125,2,0,0,1,0,0,0,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,5,0,1,0,0,"240","0",0,0,0,1,0,0.345381526104418,0,1
1,0,0,0,3,7,27,2,0.0769230769230769,0,2,0,0,0,0,0,1,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,1,1,0,0,"0","0",0,0,0,1,0,0.385542168674699,0,0
1,0,0,0.116057233704293,3,7,30,24,0.0769230769230769,0.09375,2,0,0,1,0,0,0,85,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"159","0",0,0,0,1,0,0.58433734939759,0,0
1,0,0,0,1,4,18,28,0,0.03125,1,0,0,1,0,0,0,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5,0,1,0,0,"94","0",0,0,0,0,1,0.172690763052209,0,2
0,1,0,0,3,5,18,5,0,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,1,0,0.313253012048193,0,0
1,0,1,0.502384737678855,1,5,21,19,0,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"1","0",0,0,0,1,0,0.240963855421687,0,0
1,0,0,0.251192368839428,3,3,13,27,0.0769230769230769,0.03125,2,0,0,1,0,0,0,57,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"37","0",0,0,0,0,1,0.373493975903614,0,0
0,1,1,0.068362480127186,3,1,4,27,0.0769230769230769,0.0625,2,0,0,1,0,0,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,0,1,0.184738955823293,0,0
0,1,1,0.348171701112878,1,3,10,2,0.153846153846154,0.15625,2,0,0,0,0,1,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"310","0",0,0,0,1,0,0.200803212851406,0,0
1,0,1,0.457869634340223,1,5,19,5,0,0.09375,2,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"1","0",0.603580562659846,0,0,0,1,0.253012048192771,0,0
0,1,0,0.257551669316375,1,3,13,24,0,0.09375,2,0,0,0,0,0,1,37,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"0","0",0,0,0,0,1,0.329317269076305,0,0
1,0,0,0.154213036565978,1,8,32,5,0.0769230769230769,0.0625,3,0,0,1,0,0,0,54,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.595582329317269,0,1
0,1,1,0.0333863275039746,3,7,29,17,0.0769230769230769,0.09375,2,0,0,1,0,0,0,74,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,5,0,1,0,0,"240","0",0,0,0,1,0,0.91566265060241,0,1
1,0,0,0.340222575516693,1,11,48,20,0.153846153846154,0.03125,1,0,0,1,0,0,0,37,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,4,2,1,0,0,"0","233",0,0,0,1,0,0.293172690763052,0,0
1,0,0,0.00158982511923688,1,12,53,29,0,0.0625,2,0,0,0,0,0,1,114,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,"9","0",0,0,0,1,0,0.473895582329317,0,1
1,0,0,0.0286168521462639,3,2,7,17,0,0.0625,2,0,0,1,0,0,0,37,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,4,0,1,0,0,"14","0",0,0,0,1,0,0.389076305220883,0,0
1,0,0,0.225755166931638,1,5,19,6,0.0769230769230769,0.0625,2,0,0,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.451004016064257,0,0
1,0,0,0.157392686804452,3,5,22,30,0,0.125,2,0,0,0,0,1,0,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,"9","0",0,0,0,1,0,0.6714859437751,0,2
0,1,1,0.508744038155803,3,7,27,4,0,0.09375,2,0,0,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,1,0,0.366987951807229,0,0
1,0,1,0.335453100158982,1,5,21,20,0,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"6","0",0.283887468030691,0,0,1,0,0.393574297188755,0,0
0,1,1,0.314785373608903,1,10,42,15,0.153846153846154,0.15625,2,0,0,1,0,0,0,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,1,1,0,0,"240","0",0,0,0,0,1,0.265060240963855,0,0
1,0,0,0.0588235294117647,1,6,27,29,0,0.03125,3,0,0,1,0,0,0,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7,0,1,0,0,"22","0",0,0,0,1,0,0.440160642570281,0,1
1,0,1,0.648648648648649,3,5,22,30,0,0.03125,2,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"229","0",0,0,0,1,0,0.353413654618474,0,0
1,0,1,0.0429252782193959,3,2,8,23,0,0.09375,2,0,0,1,0,0,0,58,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.465863453815261,0,0
